9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 06:50 PM",0.694
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 07:00 PM",0.685
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 07:10 PM",0.675
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 07:20 PM",0.664
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 07:30 PM",0.652
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 07:40 PM",0.639
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 07:50 PM",0.625
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 08:00 PM",0.61
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 08:10 PM",0.596
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 08:20 PM",0.582
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 08:30 PM",0.568
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 08:40 PM",0.554
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 08:50 PM",0.541
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 09:00 PM",0.53
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 09:10 PM",0.519
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 09:20 PM",0.51
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 09:30 PM",0.502
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 09:40 PM",0.496
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 09:50 PM",0.492
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 10:00 PM",0.489
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 10:10 PM",0.489
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 10:20 PM",0.49
9.7,122.4167,Campomanes Bay,campomanesbay_td,"Nov 11, 2013 10:30 PM",0.493
